timestamp,node_id,vehicle_count,vehicle_speed,congestion_level
2023-01-01 03:05:00,3,60,65.0092898078947,0.7485857267118027
2023-01-01 03:10:00,37,2,93.99328008227684,0.15060027342759275
2023-01-01 03:15:00,7,37,27.612868537273563,0.9416053369059946
2023-01-01 03:20:00,21,83,78.81073462513918,0.6209664277671586
2023-01-01 03:25:00,9,33,12.115218053649164,0.8470711376911368
2023-01-01 03:30:00,39,43,43.79475171894589,0.2466067636802356
2023-01-01 03:35:00,18,29,19.967365704745816,0.7394128893979616
2023-01-01 03:40:00,4,16,41.72278974361295,0.781030704333919
2023-01-01 03:45:00,25,58,25.618322767499514,0.39743527238707566
2023-01-01 03:50:00,14,9,43.597449111059866,0.3839534528834221
2023-01-01 03:55:00,50,98,47.57705254967773,0.6577962650257493
2023-01-01 04:00:00,9,83,37.05320105028265,0.09340768176021597
2023-01-01 04:05:00,26,17,69.09597545258163,0.7356241502175089
2023-01-01 04:10:00,2,44,92.69668461330187,0.042886759839410926
2023-01-01 04:15:00,20,90,46.05358366947451,0.19059030112082598
2023-01-01 04:20:00,28,58,27.31088408275193,0.6641437572413672
2023-01-01 04:25:00,47,61,34.365048237638504,0.09832366709196383
2023-01-01 04:30:00,7,58,86.86007411467321,0.97184209147679
2023-01-01 04:35:00,44,48,61.44757509431331,0.8683962094619007
2023-01-01 04:40:00,8,99,50.95099290762615,0.6263023324067365
2023-01-01 04:45:00,47,62,23.467304935803405,0.8190574556693498
2023-01-01 04:50:00,35,86,50.475457749140375,0.8875800485895678
2023-01-01 04:55:00,14,31,35.0642803021648,0.25947564957181846
2023-01-01 05:00:00,17,9,94.88468150680143,0.8494115879493195
2023-01-01 05:05:00,36,10,89.56630984741581,0.1947937836376018
2023-01-01 05:10:00,50,69,17.55122876453782,0.41334226414881536
2023-01-01 05:15:00,40,61,56.49881403351186,0.5582596312485993
2023-01-01 05:20:00,4,46,30.255251096320485,0.7138909630740324
2023-01-01 05:25:00,2,33,46.969938057186155,0.030141317722528038
2023-01-01 05:30:00,6,99,88.91631984263108,0.290509412778189
2023-01-01 05:35:00,42,16,57.47630678996903,0.6085190982103903
2023-01-01 05:40:00,4,53,40.079376403368386,0.35736867914911874
2023-01-01 05:45:00,29,75,28.709951869449736,0.7750250556294934
2023-01-01 05:50:00,18,84,82.02923734658403,0.6516521611507162
2023-01-01 05:55:00,26,39,66.20662138279124,0.23440145372373578
2023-01-01 06:00:00,44,18,52.12589143836081,0.14592897959233309
2023-01-01 06:05:00,34,66,29.573591847668023,0.6290469935870504
2023-01-01 06:10:00,10,81,40.08217367414182,0.4504673277047577
2023-01-01 06:15:00,36,52,96.38590840646667,0.1689570411013186
2023-01-01 06:20:00,14,63,56.80809438452509,0.32637420531837735
2023-01-01 06:25:00,31,82,46.062935311892765,0.3030467483185866
2023-01-01 06:30:00,48,46,56.92798381134915,0.1081319723393751
2023-01-01 06:35:00,15,5,80.10896553096478,0.5469090192652281
2023-01-01 06:40:00,8,15,40.60980428525819,0.7636486339125541
2023-01-01 06:45:00,14,71,26.083550883934798,0.575466888852987
2023-01-01 06:50:00,23,17,62.6442506505143,0.8262913649373523
2023-01-01 06:55:00,40,51,69.86836931329604,0.12756854721543132
2023-01-01 07:00:00,21,47,74.14462026626947,0.4356118578222239
2023-01-01 07:05:00,16,42,89.37888316895167,0.6094151036580991
2023-01-01 07:10:00,45,38,43.40567086202017,0.6760015609419073
2023-01-01 07:15:00,18,48,16.781940660600263,0.695786306423427
2023-01-01 07:20:00,47,11,96.2513725267848,0.728965427097881
2023-01-01 07:25:00,24,9,49.15107346937277,0.6514298121960167
2023-01-01 07:30:00,26,70,66.09317587058182,0.09422808894086765
2023-01-01 07:35:00,25,54,69.9674790815463,0.6953056776022964
2023-01-01 07:40:00,45,0,59.18623378310832,0.7247826567743876
2023-01-01 07:45:00,41,48,28.47317767626431,0.9934799343336271
2023-01-01 07:50:00,29,35,77.96287451045274,0.693362436701126
2023-01-01 07:55:00,15,20,82.33767768736735,0.6868303957515489
2023-01-01 08:00:00,45,36,59.76780274156958,0.514813290181972
2023-01-01 08:05:00,1,23,53.97050445263574,0.8679229085851139
2023-01-01 08:10:00,25,54,20.254436481518677,0.9968347619611583
2023-01-01 08:15:00,7,24,17.555649534980546,0.7790448701974321
2023-01-01 08:20:00,9,6,40.56083610071759,0.6125003778578084
2023-01-01 08:25:00,24,80,37.976153996565394,0.07895482693156819
2023-01-01 08:30:00,1,92,95.82908058669442,0.7267391317296276
2023-01-01 08:35:00,44,93,80.52604681990869,0.7085615685819504
2023-01-01 08:40:00,8,70,69.3931865733154,0.7755681478094317
2023-01-01 08:45:00,24,96,56.58832801158446,0.12455538839948932
2023-01-01 08:50:00,11,70,25.06307776539862,0.6537325001261435
2023-01-01 08:55:00,17,23,98.06110049658555,0.29572390495167467
2023-01-01 09:00:00,8,10,43.753662841618905,0.7602712434028337
2023-01-01 09:05:00,35,72,19.62330422025203,0.24037395403146622
2023-01-01 09:10:00,35,11,54.44190061441715,0.6839786768204107
2023-01-01 09:15:00,33,34,88.6598210451775,0.2949929469839797
2023-01-01 09:20:00,5,62,89.85619015995965,0.008994292817431138
2023-01-01 09:25:00,42,67,10.986932445080253,0.6333579119730954
2023-01-01 09:30:00,39,99,89.76661702762597,0.11326908315892237
2023-01-01 09:35:00,41,91,34.43357957498726,0.6592914727882141
2023-01-01 09:40:00,28,56,13.507512757158077,0.9256094483569375
2023-01-01 09:45:00,7,12,86.30112433265869,0.9692459342110903
2023-01-01 09:50:00,9,22,87.74800803893875,0.23592308732761258
2023-01-01 09:55:00,8,82,63.660797185811504,0.8092532276506549
2023-01-01 10:00:00,12,38,61.69903815667225,0.3535532768724403
2023-01-01 10:05:00,34,87,83.18082453592774,0.9004570727479824
2023-01-01 10:10:00,33,79,80.76785974392519,0.7874895686293738
2023-01-01 10:15:00,48,96,90.10949260984337,0.07392171664576364
2023-01-01 10:20:00,23,11,59.747270283703315,0.4071369938772773
2023-01-01 10:25:00,24,33,97.08823834595279,0.3373178260096741
2023-01-01 10:30:00,37,70,99.65321478400045,0.785181020723277
2023-01-01 10:35:00,35,74,20.489014899876935,0.4102857106531591
2023-01-01 10:40:00,44,30,86.45893835987098,0.6845883976530838
2023-01-01 10:45:00,40,92,54.98400319737301,0.6024352555904404
2023-01-01 10:50:00,22,61,44.88097044698489,0.9756387190976338
2023-01-01 10:55:00,27,12,65.17650788944435,0.9377849568016149
2023-01-01 11:00:00,35,30,15.036900153580632,0.4276995147387187
2023-01-01 11:05:00,1,1,55.58150068903719,0.7235782116411493
2023-01-01 11:10:00,35,14,88.38015130240001,0.8294600939812218
2023-01-01 11:15:00,37,56,29.211536452507193,0.8988857538621452
2023-01-01 11:20:00,47,74,48.37509052924826,0.06813426377648368
2023-01-01 11:25:00,14,33,94.5532798943388,0.3020787992734968
2023-01-01 11:30:00,3,67,48.570745402512756,0.3202300409685218
2023-01-01 11:35:00,1,74,42.25308690991585,0.4344459512198786
2023-01-01 11:40:00,5,28,49.64829833110404,0.16926475071541902
2023-01-01 11:45:00,26,65,56.75074898658007,0.4962058799500081
2023-01-01 11:50:00,14,15,66.8792209718322,0.6632143272984561
2023-01-01 11:55:00,39,38,82.0623520825058,0.4973639202167177
2023-01-01 12:00:00,27,76,50.68919851878828,0.6657930951976158
2023-01-01 12:05:00,9,36,83.57328415811263,0.0664416318179003
2023-01-01 12:10:00,15,80,58.03485952168726,0.8759873317074103
2023-01-01 12:15:00,15,20,40.46324593311799,0.9390691921010684
2023-01-01 12:20:00,26,43,69.21557453074728,0.6179074241186486
2023-01-01 12:25:00,42,18,74.59500292691422,0.881390998636897
2023-01-01 12:30:00,13,70,60.22440780665388,0.13144601664821243
2023-01-01 12:35:00,32,7,15.095347582125108,0.7974489200763102
2023-01-01 12:40:00,39,76,25.28945876447424,0.11914819347259398
2023-01-01 12:45:00,49,65,35.67679488012054,0.4080102314975367
2023-01-01 12:50:00,32,40,35.43630453563438,0.32381853455827503
2023-01-01 12:55:00,4,74,70.60787202221834,0.5855918252204543
2023-01-01 13:00:00,30,87,11.651379550626933,0.30151453523953353
2023-01-01 13:05:00,37,69,78.01135993445679,0.6373136296671327
2023-01-01 13:10:00,23,60,33.88082273262398,0.36738728915195784
2023-01-01 13:15:00,39,25,37.901966159449216,0.8607903810304645
2023-01-01 13:20:00,45,70,57.51188451495318,0.6338838402196115
2023-01-01 13:25:00,15,82,29.433304084506176,0.21529829732144612
2023-01-01 13:30:00,43,69,89.60241822179748,0.33612942202808704
2023-01-01 13:35:00,29,28,17.683190139390874,0.8474208876266558
2023-01-01 13:40:00,36,65,49.99441260709584,0.3864797499874585
2023-01-01 13:45:00,13,18,86.4480042509401,0.5357990655656452
2023-01-01 13:50:00,32,67,65.42595049791122,0.6489419359523327
2023-01-01 13:55:00,7,57,36.309656425837005,0.34780964958591676
2023-01-01 14:00:00,22,69,47.86841869988147,0.2939786307580683
2023-01-01 14:05:00,28,56,73.60249423082632,0.4752549026080286
2023-01-01 14:10:00,2,36,97.59346690275095,0.2148809720927891
2023-01-01 14:15:00,42,60,90.38248465414901,0.2842105869190634
2023-01-01 14:20:00,45,91,40.818952754413914,0.062078484032036085
2023-01-01 14:25:00,6,29,99.83780913590718,0.30397027597100545
2023-01-01 14:30:00,28,70,10.315419717795244,0.3207040933635693
2023-01-01 14:35:00,28,72,12.486678022757358,0.9618331662913197
2023-01-01 14:40:00,44,24,84.14564636540744,0.5897288254658801
2023-01-01 14:45:00,44,96,27.951641814974682,0.7873824254158056
2023-01-01 14:50:00,20,64,15.469234155661677,0.04537725278032245
2023-01-01 14:55:00,30,5,31.3433265912852,0.10653669360837192
2023-01-01 15:00:00,11,17,48.34901385827742,0.8145369608625923
2023-01-01 15:05:00,28,9,75.75096433900643,0.6235495494176357
2023-01-01 15:10:00,25,91,66.1901973896085,0.1909820305402029
2023-01-01 15:15:00,39,10,31.38590958043784,0.40479540586173823
2023-01-01 15:20:00,33,96,55.294340329052595,0.5386724999816228
2023-01-01 15:25:00,1,64,93.35926948587118,0.8436098291374418
2023-01-01 15:30:00,27,76,83.35069992853819,0.06041199169449418
2023-01-01 15:35:00,13,83,39.08708063486141,0.5967222893673624
2023-01-01 15:40:00,41,64,98.40381052201266,0.7170359215866839
2023-01-01 15:45:00,3,51,73.77583603916179,0.9778918579104594
2023-01-01 15:50:00,39,66,15.620442010010361,0.8071600782921844
2023-01-01 15:55:00,6,81,13.16446419597748,0.2762273135652734
2023-01-01 16:00:00,8,77,25.1567154109027,0.7095791938782651
2023-01-01 16:05:00,27,30,75.50702812451321,0.7632778849269771
2023-01-01 16:10:00,9,90,26.53650332581851,0.7297354999183951
2023-01-01 16:15:00,37,16,56.033809228795015,0.82014406795187
2023-01-01 16:20:00,33,54,18.39341081627486,0.9037299762136376
2023-01-01 16:25:00,42,92,92.87975420471756,0.09842986898934025
2023-01-01 16:30:00,44,35,40.95645522252108,0.10476385768111884
2023-01-01 16:35:00,24,25,91.73188509045677,0.796399988770646
2023-01-01 16:40:00,15,52,95.03880777194898,0.2523724765214709
2023-01-01 16:45:00,32,16,10.55157825823127,0.05854142195007794
2023-01-01 16:50:00,32,85,51.772166847885885,0.4012291809806058
2023-01-01 16:55:00,24,24,12.21904501362036,0.8198769118260781
2023-01-01 17:00:00,41,1,91.78234896726153,0.12656502381398038
2023-01-01 17:05:00,49,85,56.656679026111824,0.6718419718044675
2023-01-01 17:10:00,49,4,16.744961142864714,0.0036158617715676966
2023-01-01 17:15:00,12,3,19.92490554489102,0.10973744721244993
2023-01-01 17:20:00,39,35,44.51581220434652,0.35085034576848684
2023-01-01 17:25:00,2,5,94.62107735856006,0.08360228102441403
2023-01-01 17:30:00,3,20,72.36182364112727,0.8459016674371129
2023-01-01 17:35:00,49,76,88.08569795702192,0.8640705031454688
2023-01-01 17:40:00,37,88,42.981098170598166,0.7555707030995242
2023-01-01 17:45:00,49,25,13.889232959499848,0.24247963139561746
2023-01-01 17:50:00,17,54,97.68858734839726,0.5232470752399798
2023-01-01 17:55:00,49,38,11.54556915961326,0.1841885255233714
2023-01-01 18:00:00,2,83,95.28864877729801,0.2812784500731108
2023-01-01 18:05:00,2,32,43.18096814642303,0.5160052921737911
2023-01-01 18:10:00,28,13,10.908136451969337,0.7350138084607978
2023-01-01 18:15:00,23,55,72.02415085520575,0.09465438039363916
2023-01-01 18:20:00,37,99,98.24862736282188,0.29669669762808615
2023-01-01 18:25:00,32,80,96.90631505538333,0.9266213485719222
2023-01-01 18:30:00,33,20,24.48433100821766,0.42912331778188817
2023-01-01 18:35:00,1,45,26.312302545953948,0.9388696739093144
2023-01-01 18:40:00,19,15,60.898502315769406,0.9914005415521356
2023-01-01 18:45:00,2,15,67.3574343785492,0.5266598261114159
2023-01-01 18:50:00,44,83,76.5476122299279,0.28804400978485056
2023-01-01 18:55:00,26,28,26.294532442493274,0.790776808572579
2023-01-01 19:00:00,32,91,96.3106378087991,0.15931073552501496
2023-01-01 19:05:00,6,7,67.48653306603141,0.2520468596720705
2023-01-01 19:10:00,32,87,86.23422269834994,0.7848799094992822
2023-01-01 19:15:00,4,2,58.60591437557546,0.4336459247320299
2023-01-01 19:20:00,11,88,47.28491628308943,0.20153793698766675
2023-01-01 19:25:00,17,18,97.94646159354964,0.6511257449523244
2023-01-01 19:30:00,38,96,62.39092337378524,0.7327618613816829
2023-01-01 19:35:00,24,65,88.0186224519261,0.12507123945056908
2023-01-01 19:40:00,5,78,95.79631567296609,0.27698025997493414
2023-01-01 19:45:00,34,85,70.78191643077933,0.22127675537223324
2023-01-01 19:50:00,6,73,59.404481066680745,0.37985462876245213
2023-01-01 19:55:00,22,81,10.315976581958555,0.7634448955760644
2023-01-01 20:00:00,11,21,13.60176766651054,0.7137081022743242
2023-01-01 20:05:00,48,45,28.07660944460047,0.662523910383704
2023-01-01 20:10:00,16,90,26.740758867039574,0.0062855458685912025
2023-01-01 20:15:00,33,12,32.92829156798608,0.14214331338038944
2023-01-01 20:20:00,9,32,37.44411739278948,0.22329754910206678
2023-01-01 20:25:00,6,4,42.40589441956554,0.2719558460388496
2023-01-01 20:30:00,16,89,47.84839210619889,0.1464265416489
2023-01-01 20:35:00,29,76,18.897970461041318,0.41031555147388965
2023-01-01 20:40:00,3,26,13.812573875750385,0.07518058501402591
2023-01-01 20:45:00,20,77,70.65500041657211,0.7500221903877807
2023-01-01 20:50:00,36,23,58.36013423587699,0.787720787296105
2023-01-01 20:55:00,19,66,49.97297819981077,0.5742666896008981
2023-01-01 21:00:00,26,62,67.0995947051517,0.08970487704196783
2023-01-01 21:05:00,3,93,84.49114664831865,0.890083169546758
2023-01-01 21:10:00,19,98,48.49236182045841,0.9656358287081145
2023-01-01 21:15:00,20,47,67.70075185467815,0.20236356032178937
2023-01-01 21:20:00,32,62,95.82150014516428,0.7046398194407197
2023-01-01 21:25:00,7,77,85.56620462754047,0.8419386306424858
2023-01-01 21:30:00,41,11,48.34007294521685,0.5398435225427023
2023-01-01 21:35:00,33,27,68.02451540332686,0.32332309952674887
2023-01-01 21:40:00,40,43,25.93638297243458,0.47855871508035264
2023-01-01 21:45:00,39,92,60.44699664055809,0.512268750784452
2023-01-01 21:50:00,18,42,98.31954620245985,0.4006370441880279
2023-01-01 21:55:00,40,16,56.648360368227,0.9298424936337062
2023-01-01 22:00:00,1,39,93.48744692711325,0.743883110942502
2023-01-01 22:05:00,11,48,46.660142845293464,0.24130164225496398
2023-01-01 22:10:00,28,84,99.89603444661681,0.5855571873198685
2023-01-01 22:15:00,25,56,62.1298031704802,0.6886891509311674
2023-01-01 22:20:00,50,86,13.80420948123411,0.14015642170213027
2023-01-01 22:25:00,23,83,62.80793170222493,0.3584257423801488
2023-01-01 22:30:00,31,63,34.71154261116369,0.905548281603916
2023-01-01 22:35:00,30,74,12.923318983230523,0.5671731001852015
2023-01-01 22:40:00,42,56,83.8767974225197,0.21699774606031685
2023-01-01 22:45:00,35,97,34.815667328268034,0.12278479811915077
2023-01-01 22:50:00,7,73,81.68936986418487,0.5182268934748777
2023-01-01 22:55:00,16,73,35.93958246602803,0.5476857230291441
2023-01-01 23:00:00,26,69,27.489371848639685,0.33441445135461234
2023-01-01 23:05:00,48,99,97.65420166939847,0.6304160284191185
2023-01-01 23:10:00,49,87,42.54807949795176,0.06868468621938872
2023-01-01 23:15:00,2,75,64.12385902988444,0.14513969326614062
2023-01-01 23:20:00,1,42,64.89833435330243,0.5462738210112592
2023-01-01 23:25:00,48,22,60.44261339561516,0.061815693844453956
2023-01-01 23:30:00,12,26,92.32261691690931,0.8809087649911006
2023-01-01 23:35:00,5,57,70.69969642301817,0.1421463704565168
2023-01-01 23:40:00,37,36,46.335970369443714,0.6739198740845365
2023-01-01 23:45:00,32,5,87.61423460718466,0.3912034417144252
2023-01-01 23:50:00,9,64,26.295660920436795,0.39978774754224844
2023-01-01 23:55:00,41,5,58.98130818493757,0.7648895286111438
2023-01-02 00:00:00,35,49,95.54953347493807,0.49946213417291396
2023-01-02 00:05:00,19,21,66.28578668923714,0.7256554636438663
2023-01-02 00:10:00,48,87,83.52716054273886,0.5051912287527692
2023-01-02 00:15:00,16,24,68.82046529906737,0.5929053414052634
2023-01-02 00:20:00,3,78,85.54337771841013,0.7607146278696642
2023-01-02 00:25:00,20,89,95.00390918607192,0.6073087429212753
2023-01-02 00:30:00,24,71,34.56295547794631,0.6156151093887886
2023-01-02 00:35:00,33,50,25.269497313104697,0.7892195914275945
2023-01-02 00:40:00,24,87,53.559167529928594,0.9490868158193733
2023-01-02 00:45:00,11,47,73.16761841417943,0.37671615393533675
2023-01-02 00:50:00,49,69,30.44721278639945,0.5771171572259512
2023-01-02 00:55:00,8,98,10.369130538715037,0.0862731577335456
2023-01-02 01:00:00,36,64,40.86416042530348,0.3588038805688669
2023-01-02 01:05:00,38,59,97.19734019210097,0.412049225889386
2023-01-02 01:10:00,40,45,72.5470714545262,0.835237316824051
2023-01-02 01:15:00,20,35,46.119289954710155,0.5133924021256768
2023-01-02 01:20:00,35,57,27.331848761215632,0.7310663732984578
2023-01-02 01:25:00,48,75,42.048070637927225,0.01900740002567136
2023-01-02 01:30:00,25,37,25.285548997112315,0.4644926696283156
2023-01-02 01:35:00,35,10,19.567523918165627,0.9013176651635842
2023-01-02 01:40:00,25,11,91.60681353152985,0.2243139093057851
2023-01-02 01:45:00,29,41,99.78853045379262,0.03152218530711293
2023-01-02 01:50:00,18,38,24.77029956362113,0.43340873371347644
2023-01-02 01:55:00,46,70,14.907030299045175,0.7044318206475954
2023-01-02 02:00:00,18,10,39.67579964315911,0.4544635068414695
2023-01-02 02:05:00,2,35,51.54932626852738,0.45997831351126583
2023-01-02 02:10:00,35,51,28.433912236826902,0.6698050412383195
2023-01-02 02:15:00,16,30,37.12824206187026,0.254388808283049
2023-01-02 02:20:00,41,32,28.078366212249193,0.7518897916419774
2023-01-02 02:25:00,36,12,79.68345115892062,0.15311353090573343
2023-01-02 02:30:00,33,17,74.13201489225347,0.3957506052859877
2023-01-02 02:35:00,4,40,67.14563641848835,0.656008108470918
2023-01-02 02:40:00,33,57,44.84960713712843,0.8283690072301977
2023-01-02 02:45:00,14,55,91.81368471828124,0.7915310711650553
2023-01-02 02:50:00,21,23,97.2579287381518,0.7216855993076978
2023-01-02 02:55:00,48,72,25.62753813628708,0.35909638353639106
2023-01-02 03:00:00,20,30,30.071137727069022,0.12230431629372385
2023-01-02 03:05:00,8,54,57.30679252003327,0.2168342176929906
2023-01-02 03:10:00,7,9,18.212551235402074,0.864833814576485
2023-01-02 03:15:00,3,59,49.28035589408015,0.8573313701326595
2023-01-02 03:20:00,17,1,62.361213829993915,0.9515608525390158
2023-01-02 03:25:00,33,14,56.98662140235998,0.0759886518955416
2023-01-02 03:30:00,48,2,39.78177247702234,0.5368090852774561
2023-01-02 03:35:00,12,42,58.82012254694862,0.6486830449042336
2023-01-02 03:40:00,22,30,96.29208588329631,0.7106573770668566
2023-01-02 03:45:00,22,69,28.541566386223845,0.6438632350104302
2023-01-02 03:50:00,46,66,68.93482225546032,0.770011389902282
2023-01-02 03:55:00,30,55,13.905702474044666,0.35947157628934157
2023-01-02 04:00:00,38,62,15.977476403329144,0.17943277213548214
2023-01-02 04:05:00,38,74,59.66454018012265,0.20458337215043854
2023-01-02 04:10:00,45,14,19.444526229515454,0.011978689470164339
2023-01-02 04:15:00,8,91,12.01121095841716,0.35032187210622234
2023-01-02 04:20:00,27,9,25.436169788321997,0.09174405087997728
2023-01-02 04:25:00,27,37,60.8364253899617,0.3214886927901909
2023-01-02 04:30:00,34,46,73.30068590670392,0.6282100771662478
2023-01-02 04:35:00,21,56,28.2230707727242,0.8944780555868199
2023-01-02 04:40:00,30,49,70.14334934873571,0.8396054509905164
2023-01-02 04:45:00,33,70,26.42286979893064,0.2526742119575769
2023-01-02 04:50:00,28,14,65.21116839681315,0.13408314219804696
2023-01-02 04:55:00,47,17,47.0763711906219,0.1930722737967313
2023-01-02 05:00:00,33,81,68.8419558400255,0.9709866519036069
2023-01-02 05:05:00,5,87,99.55474772313225,0.5494744796854908
2023-01-02 05:10:00,48,1,94.40352687093058,0.18250222300057484
2023-01-02 05:15:00,19,83,10.385358205249327,0.8407461546868151
2023-01-02 05:20:00,4,97,89.68948879260752,0.3951912443125549
2023-01-02 05:25:00,35,42,15.984171565728987,0.8992221519747273
2023-01-02 05:30:00,49,25,95.77419275438605,0.2606771268344865
2023-01-02 05:35:00,17,70,35.36431111897163,0.39322175880423615
2023-01-02 05:40:00,44,37,44.38313473701439,0.5049477627900846
2023-01-02 05:45:00,28,93,18.247438465815506,0.8926153340890316
2023-01-02 05:50:00,30,41,20.104548249601862,0.8687574316050558
2023-01-02 05:55:00,29,4,75.40665087063877,0.5743550703038779
2023-01-02 06:00:00,46,10,94.98990121734624,0.22177550978089067
2023-01-02 06:05:00,6,64,64.96736454588785,0.4033569717378751
2023-01-02 06:10:00,35,33,74.42650139741299,0.9756330653655054
2023-01-02 06:15:00,41,0,78.57727701374381,0.6077732238774021
2023-01-02 06:20:00,37,82,33.653284709764755,0.7810977551241967
2023-01-02 06:25:00,24,1,14.070666782819343,0.4498646953614197
2023-01-02 06:30:00,29,84,10.168546952725173,0.5320072754668064
2023-01-02 06:35:00,49,19,41.55843546586168,0.4289541122325441
2023-01-02 06:40:00,46,60,31.73178053792945,0.702920998061968
2023-01-02 06:45:00,31,86,15.608595254426708,0.8514710138868774
2023-01-02 06:50:00,35,20,26.157546324430008,0.5073635432245636
2023-01-02 06:55:00,33,87,21.2049008441153,0.4808674586362257
2023-01-02 07:00:00,21,67,92.33905425556333,0.34028646709839694
2023-01-02 07:05:00,32,11,22.624049211325204,0.1770966942940838
2023-01-02 07:10:00,23,21,58.38836175889113,0.9392477228751088
2023-01-02 07:15:00,33,19,63.37953596009481,0.316079718679505
2023-01-02 07:20:00,3,81,58.91405119377704,0.8006914635742854
2023-01-02 07:25:00,18,0,18.915079079438918,0.7153470212874742
2023-01-02 07:30:00,25,29,38.69185255754961,0.7909176002781291
2023-01-02 07:35:00,42,96,14.614329921683794,0.9367681333721024
2023-01-02 07:40:00,31,23,45.610292268668445,0.6233707602208972
2023-01-02 07:45:00,3,13,26.97390381444328,0.8979503433820446
2023-01-02 07:50:00,40,35,60.54692799559418,0.16769732291229367
2023-01-02 07:55:00,46,68,72.35275544641905,0.6267125759567876
2023-01-02 08:00:00,24,74,57.890787418423585,0.7722756129146127
2023-01-02 08:05:00,50,23,49.08130269502562,0.27164113074417406
2023-01-02 08:10:00,32,59,44.86000787710232,0.740753801291965
2023-01-02 08:15:00,47,94,85.75225912873034,0.7784768291162368
2023-01-02 08:20:00,22,54,29.743125855874307,0.8311879560164448
2023-01-02 08:25:00,23,76,76.0796505575982,0.3128829125959328
2023-01-02 08:30:00,2,79,78.17340922661072,0.6816065901683092
2023-01-02 08:35:00,27,23,47.728000654366106,0.3042532834097621
2023-01-02 08:40:00,42,76,36.75705393030754,0.7390403874984554
2023-01-02 08:45:00,2,23,52.34873374413777,0.46297366514571225
2023-01-02 08:50:00,26,53,18.389253330342864,0.59754437452722
2023-01-02 08:55:00,17,25,14.133702900618097,0.4158399814305689
2023-01-02 09:00:00,40,65,20.04428795067026,0.1619829269298243
2023-01-02 09:05:00,33,79,26.843052831600353,0.17802952960536367
2023-01-02 09:10:00,9,37,55.37591383042387,0.0775689072621345
2023-01-02 09:15:00,43,64,86.42229725450099,0.6180726797216618
2023-01-02 09:20:00,48,74,31.20780987997183,0.8486383979530593
2023-01-02 09:25:00,39,50,94.16458096721003,0.020836826262080943
2023-01-02 09:30:00,29,34,95.94171180415032,0.0662395020883535
2023-01-02 09:35:00,42,42,96.30141443606847,0.4574669923029103
2023-01-02 09:40:00,26,28,85.38064612086914,0.7377207361681893
2023-01-02 09:45:00,35,36,42.74425367179485,0.1577076447119513
2023-01-02 09:50:00,50,80,16.541551990236076,0.27165131954919386
2023-01-02 09:55:00,25,57,61.19368585898454,0.23200620128180716
2023-01-02 10:00:00,24,53,60.28132995435104,0.3990512186711541
2023-01-02 10:05:00,13,38,86.4978190398636,0.22499867701757115
