timestamp,node_id,historical_vehicle_count,historical_congestion_level
2023-01-01 03:10:00,17,86,0.1990943935372983
2023-01-01 03:15:00,26,26,0.9104030935499787
2023-01-01 03:20:00,23,17,0.8659574018420161
2023-01-01 03:25:00,25,91,0.5935672285003544
2023-01-01 03:30:00,42,8,0.777738178098557
2023-01-01 03:35:00,6,88,0.14874855569298517
2023-01-01 03:40:00,20,82,0.2481518136771821
2023-01-01 03:45:00,5,90,0.7743140077023107
2023-01-01 03:50:00,29,16,0.4443769955365764
2023-01-01 03:55:00,35,68,0.18101694852556016
2023-01-01 04:00:00,36,68,0.2901059928509965
2023-01-01 04:05:00,42,28,0.6222105727246938
2023-01-01 04:10:00,35,33,0.04108776791153035
2023-01-01 04:15:00,12,39,0.14826930163981933
2023-01-01 04:20:00,26,85,0.20254516766848263
2023-01-01 04:25:00,47,29,0.887473328985178
2023-01-01 04:30:00,23,27,0.8876917678100875
2023-01-01 04:35:00,45,43,0.21245305972442807
2023-01-01 04:40:00,4,31,0.5981871243085423
2023-01-01 04:45:00,8,36,0.3601800181608026
2023-01-01 04:50:00,27,48,0.050345015403783
2023-01-01 04:55:00,28,93,0.15344199430781147
2023-01-01 05:00:00,8,97,0.0052884212394751495
2023-01-01 05:05:00,44,61,0.9842292014848876
2023-01-01 05:10:00,14,31,0.6497290342448752
2023-01-01 05:15:00,41,59,0.13261529926478555
2023-01-01 05:20:00,6,36,0.7335813447441435
2023-01-01 05:25:00,41,7,0.6123313003397985
2023-01-01 05:30:00,22,88,0.20715366530940205
2023-01-01 05:35:00,25,43,0.4931104140860214
2023-01-01 05:40:00,8,97,0.6106290401586225
2023-01-01 05:45:00,39,18,0.36194031365674906
2023-01-01 05:50:00,40,23,0.9586331012409163
2023-01-01 05:55:00,31,94,0.09472769906431644
2023-01-01 06:00:00,4,21,0.1260462473278996
2023-01-01 06:05:00,18,66,0.856604880651331
2023-01-01 06:10:00,35,64,0.25029363195184806
2023-01-01 06:15:00,36,73,0.13022636944022403
2023-01-01 06:20:00,17,69,0.3869629004951428
2023-01-01 06:25:00,43,41,0.16835403153508688
2023-01-01 06:30:00,34,46,0.5043631628786591
2023-01-01 06:35:00,40,60,0.7336737998244773
2023-01-01 06:40:00,20,70,0.7555885976636749
2023-01-01 06:45:00,48,72,0.3031487337316173
2023-01-01 06:50:00,30,32,0.6900950510781808
2023-01-01 06:55:00,10,55,0.9654528399097099
2023-01-01 07:00:00,36,85,0.007419871476498363
2023-01-01 07:05:00,38,76,0.6463786096445546
2023-01-01 07:10:00,47,49,0.49959122418124446
2023-01-01 07:15:00,48,38,0.3942439847818069
2023-01-01 07:20:00,45,93,0.20920254117523718
2023-01-01 07:25:00,32,40,0.12403329171025734
2023-01-01 07:30:00,18,42,0.9209145528912149
2023-01-01 07:35:00,48,49,0.030428811325814764
2023-01-01 07:40:00,33,30,0.4698872411001569
2023-01-01 07:45:00,15,25,0.20482650625589482
2023-01-01 07:50:00,44,97,0.1472862230744283
2023-01-01 07:55:00,44,60,0.35259990948205555
2023-01-01 08:00:00,35,48,0.3161123568304479
2023-01-01 08:05:00,24,79,0.46176462078090474
2023-01-01 08:10:00,31,80,0.49314151147403185
2023-01-01 08:15:00,32,1,0.5043547978192735
2023-01-01 08:20:00,33,89,0.13191597703554814
2023-01-01 08:25:00,40,5,0.17072479433060628
2023-01-01 08:30:00,50,18,0.3241618913760713
2023-01-01 08:35:00,44,19,0.08079929848520706
2023-01-01 08:40:00,43,72,0.8333074276732956
2023-01-01 08:45:00,42,65,0.09768364537637686
2023-01-01 08:50:00,36,29,0.22833328463952574
2023-01-01 08:55:00,11,32,0.6372557012614269
2023-01-01 09:00:00,32,25,0.9303149817747731
2023-01-01 09:05:00,47,61,0.13470860823247388
2023-01-01 09:10:00,3,47,0.43907224728776406
2023-01-01 09:15:00,49,99,0.29710204810593244
2023-01-01 09:20:00,8,14,0.4800874365647432
2023-01-01 09:25:00,33,97,0.4381838286474028
2023-01-01 09:30:00,39,14,0.5776148922789418
2023-01-01 09:35:00,19,76,0.04273507350447614
2023-01-01 09:40:00,35,57,0.8290466760977346
2023-01-01 09:45:00,41,88,0.03307647541229186
2023-01-01 09:50:00,45,93,0.5724396624964423
2023-01-01 09:55:00,8,54,0.8140975822624077
2023-01-01 10:00:00,26,79,0.11528626938944364
2023-01-01 10:05:00,19,63,0.6817761462528563
2023-01-01 10:10:00,44,38,0.21037710890709216
2023-01-01 10:15:00,9,41,0.1987021201226098
2023-01-01 10:20:00,38,2,0.044575902461023054
2023-01-01 10:25:00,35,74,0.368286852425437
2023-01-01 10:30:00,7,30,0.8926567245398048
2023-01-01 10:35:00,4,6,0.7043605362183613
2023-01-01 10:40:00,6,21,0.5686538785273973
2023-01-01 10:45:00,34,41,0.8185901989874649
2023-01-01 10:50:00,16,59,0.8355841526944455
2023-01-01 10:55:00,10,13,0.5935490228885398
2023-01-01 11:00:00,36,52,0.310344693016365
2023-01-01 11:05:00,14,70,0.8805515467968581
2023-01-01 11:10:00,7,28,0.3498557150412459
2023-01-01 11:15:00,2,77,0.17311043086454225
2023-01-01 11:20:00,31,18,0.5593284570577648
2023-01-01 11:25:00,29,70,0.08443071529498902
2023-01-01 11:30:00,17,21,0.21101307449894657
2023-01-01 11:35:00,16,26,0.8475435525978444
2023-01-01 11:40:00,7,43,0.4173375509986673
2023-01-01 11:45:00,50,75,0.488572301402034
2023-01-01 11:50:00,15,32,0.5387446984722977
2023-01-01 11:55:00,28,72,0.4929630743751924
2023-01-01 12:00:00,46,13,0.21791695707995862
2023-01-01 12:05:00,6,17,0.9160750932087001
2023-01-01 12:10:00,45,81,0.6791672366836828
2023-01-01 12:15:00,6,49,0.6510594088185575
2023-01-01 12:20:00,27,72,0.8366715791197729
2023-01-01 12:25:00,34,70,0.6766097039372883
2023-01-01 12:30:00,14,96,0.12109827502062664
2023-01-01 12:35:00,41,41,0.3394960433557034
2023-01-01 12:40:00,17,32,0.3736049911808563
2023-01-01 12:45:00,10,10,0.6721478106173047
2023-01-01 12:50:00,49,64,0.7051615640872447
2023-01-01 12:55:00,2,74,0.5564529382598248
2023-01-01 13:00:00,14,89,0.399849974640622
2023-01-01 13:05:00,21,70,0.8762567242682328
2023-01-01 13:10:00,35,33,0.554921667312665
2023-01-01 13:15:00,28,7,0.8238428163877239
2023-01-01 13:20:00,36,63,0.927068868195579
2023-01-01 13:25:00,41,92,0.4228560292139143
2023-01-01 13:30:00,45,98,0.2907675848989536
2023-01-01 13:35:00,20,71,0.3720196260934642
2023-01-01 13:40:00,7,34,0.08274588375394532
2023-01-01 13:45:00,22,45,0.3503952556771708
2023-01-01 13:50:00,45,18,0.5063534129230505
2023-01-01 13:55:00,50,62,0.2058718398681888
2023-01-01 14:00:00,28,90,0.1780336822781794
2023-01-01 14:05:00,20,39,0.31699594601070136
2023-01-01 14:10:00,32,41,0.10068007506264998
2023-01-01 14:15:00,19,43,0.4931179659065077
2023-01-01 14:20:00,28,45,0.6354772836464244
2023-01-01 14:25:00,25,83,0.5883644679070672
2023-01-01 14:30:00,22,40,0.28022410501032335
2023-01-01 14:35:00,2,14,0.860673901894208
2023-01-01 14:40:00,21,16,0.10970933060110533
2023-01-01 14:45:00,6,51,0.0015624920687282717
2023-01-01 14:50:00,33,67,0.1344733525229057
2023-01-01 14:55:00,42,1,0.7239428504743265
2023-01-01 15:00:00,46,6,0.7886425890799326
2023-01-01 15:05:00,3,18,0.7664043719043518
2023-01-01 15:10:00,24,53,0.32433390740544854
2023-01-01 15:15:00,12,75,0.874866659923404
2023-01-01 15:20:00,5,77,0.8894975750323851
2023-01-01 15:25:00,22,4,0.820100877366185
2023-01-01 15:30:00,20,25,0.7370356725789328
2023-01-01 15:35:00,33,88,0.8410707211880594
2023-01-01 15:40:00,4,73,0.6583126140297437
2023-01-01 15:45:00,26,19,0.9641383117203959
2023-01-01 15:50:00,16,11,0.63005784878626
2023-01-01 15:55:00,20,70,0.16514157426414022
2023-01-01 16:00:00,36,23,0.18262024818894962
2023-01-01 16:05:00,19,0,0.43063901151351636
2023-01-01 16:10:00,31,22,0.7194616008068337
2023-01-01 16:15:00,44,8,0.14039169545532715
2023-01-01 16:20:00,3,11,0.1947535176462254
2023-01-01 16:25:00,15,67,0.07717314500074879
2023-01-01 16:30:00,49,3,0.16751154460684614
2023-01-01 16:35:00,11,54,0.22012086300492573
2023-01-01 16:40:00,16,58,0.558543153963562
2023-01-01 16:45:00,47,56,0.3884393809948711
2023-01-01 16:50:00,39,60,0.09381379239396537
2023-01-01 16:55:00,41,5,0.1584182162069473
2023-01-01 17:00:00,43,43,0.5199045401247103
2023-01-01 17:05:00,47,60,0.1318927878702032
2023-01-01 17:10:00,1,64,0.7288938728611913
2023-01-01 17:15:00,32,78,0.09529532894572701
2023-01-01 17:20:00,8,71,0.1901796242154995
2023-01-01 17:25:00,19,76,0.8760119430631949
2023-01-01 17:30:00,26,81,0.5335732347733452
2023-01-01 17:35:00,41,22,0.9891693697347688
2023-01-01 17:40:00,21,53,0.15249686961923536
2023-01-01 17:45:00,22,24,0.07745000344008535
2023-01-01 17:50:00,46,57,0.0758713709772234
2023-01-01 17:55:00,11,49,0.9353420674306617
2023-01-01 18:00:00,7,92,0.6432132881414104
2023-01-01 18:05:00,6,74,0.3370643168904701
2023-01-01 18:10:00,25,89,0.3840858977693983
2023-01-01 18:15:00,32,49,0.7001653370309546
2023-01-01 18:20:00,33,72,0.6166627981241264
2023-01-01 18:25:00,31,53,0.3558270504146246
2023-01-01 18:30:00,16,14,0.6900136806852479
2023-01-01 18:35:00,36,49,0.3425930749255206
2023-01-01 18:40:00,17,80,0.45238380715993987
2023-01-01 18:45:00,45,52,0.8507978484393878
2023-01-01 18:50:00,26,32,0.11825795460343647
2023-01-01 18:55:00,23,18,0.4324433280001724
2023-01-01 19:00:00,36,48,0.09190832947003658
2023-01-01 19:05:00,45,51,0.038739018196167097
2023-01-01 19:10:00,49,60,0.9660748028535195
2023-01-01 19:15:00,47,37,0.5625308708003844
2023-01-01 19:20:00,49,87,0.9771033881585495
2023-01-01 19:25:00,11,90,0.858871801540093
2023-01-01 19:30:00,42,92,0.9852843395061036
2023-01-01 19:35:00,30,20,0.9346203719984142
2023-01-01 19:40:00,25,91,0.8792536920632309
2023-01-01 19:45:00,34,94,0.7242427736782974
2023-01-01 19:50:00,44,96,0.7346632431656919
2023-01-01 19:55:00,21,51,0.9426977093879647
2023-01-01 20:00:00,2,23,0.9770095696327695
2023-01-01 20:05:00,3,38,0.9440263842633131
2023-01-01 20:10:00,5,82,0.48318802394006266
2023-01-01 20:15:00,45,28,0.8769495920717563
2023-01-01 20:20:00,2,9,0.5102207187551009
2023-01-01 20:25:00,31,16,0.5642515496583119
2023-01-01 20:30:00,23,32,0.8240437393315948
2023-01-01 20:35:00,14,42,0.8300917777168304
2023-01-01 20:40:00,18,83,0.8238265506465653
2023-01-01 20:45:00,11,4,0.8284006156795531
2023-01-01 20:50:00,15,45,0.42695219349005076
2023-01-01 20:55:00,21,0,0.5304821380438923
2023-01-01 21:00:00,5,99,0.2527401491741691
2023-01-01 21:05:00,3,35,0.46343869768998225
2023-01-01 21:10:00,18,61,0.9607160007623606
2023-01-01 21:15:00,8,20,0.8165719331825738
2023-01-01 21:20:00,38,20,0.36267714382838523
2023-01-01 21:25:00,26,14,0.6329190379790571
2023-01-01 21:30:00,32,49,0.2534082748253176
2023-01-01 21:35:00,13,52,0.20713879192573503
2023-01-01 21:40:00,10,69,0.417578401436672
2023-01-01 21:45:00,1,27,0.17180297742622408
2023-01-01 21:50:00,42,16,0.5547415669691718
2023-01-01 21:55:00,11,67,0.4247958004729083
2023-01-01 22:00:00,5,41,0.1381990541947119
2023-01-01 22:05:00,1,57,0.700473102846519
2023-01-01 22:10:00,1,37,0.7210033291487407
2023-01-01 22:15:00,19,63,0.8904387359281734
2023-01-01 22:20:00,50,79,0.7121223596608715
2023-01-01 22:25:00,5,45,0.2172049629113204
2023-01-01 22:30:00,12,62,0.6630021758876313
2023-01-01 22:35:00,28,43,0.9763032943171859
2023-01-01 22:40:00,37,39,0.8524086917674242
2023-01-01 22:45:00,23,10,0.4338783203017881
2023-01-01 22:50:00,5,23,0.6960679096104113
2023-01-01 22:55:00,23,92,0.016215919244545685
2023-01-01 23:00:00,24,93,0.21897970221609253
2023-01-01 23:05:00,17,13,0.3990648704193921
2023-01-01 23:10:00,4,85,0.4107539866414077
2023-01-01 23:15:00,17,87,0.8784180251022955
2023-01-01 23:20:00,30,64,0.9890785635654034
2023-01-01 23:25:00,44,82,0.45480819274134987
2023-01-01 23:30:00,25,95,0.39022695671220875
2023-01-01 23:35:00,17,13,0.13138117521877746
2023-01-01 23:40:00,14,4,0.23407905535641138
2023-01-01 23:45:00,23,70,0.13982978752508446
2023-01-01 23:50:00,24,83,0.34646120041892103
2023-01-01 23:55:00,17,55,0.747333484600589
2023-01-02 00:00:00,46,80,0.021911124487585698
2023-01-02 00:05:00,17,67,0.8714796182112279
2023-01-02 00:10:00,14,68,0.7226516176344661
2023-01-02 00:15:00,15,66,0.3686101328288798
2023-01-02 00:20:00,19,48,0.5253694949233045
2023-01-02 00:25:00,5,92,0.10895714948350355
2023-01-02 00:30:00,17,57,0.7789758709998897
2023-01-02 00:35:00,33,37,0.7816285115167597
2023-01-02 00:40:00,39,47,0.3781491251375866
2023-01-02 00:45:00,6,29,0.26067327369297777
2023-01-02 00:50:00,25,21,0.5846441694254952
2023-01-02 00:55:00,47,41,0.3227379887832048
2023-01-02 01:00:00,17,61,0.7041281863056414
2023-01-02 01:05:00,33,73,0.7126256132657122
2023-01-02 01:10:00,11,23,0.9784380681813304
2023-01-02 01:15:00,33,10,0.3527287550811923
2023-01-02 01:20:00,28,84,0.05586016296038143
2023-01-02 01:25:00,42,6,0.8849193966623082
2023-01-02 01:30:00,41,96,0.009531033028016833
2023-01-02 01:35:00,5,21,0.4475042601685686
2023-01-02 01:40:00,21,85,0.25723371137329953
2023-01-02 01:45:00,30,30,0.41034352598344126
2023-01-02 01:50:00,46,58,0.1744963644418086
2023-01-02 01:55:00,26,39,0.6744630625739808
2023-01-02 02:00:00,3,2,0.5615994579119994
2023-01-02 02:05:00,49,88,0.4041370367468001
2023-01-02 02:10:00,21,41,0.664483334306492
2023-01-02 02:15:00,12,91,0.08344297834196301
2023-01-02 02:20:00,7,16,0.8580510977471543
2023-01-02 02:25:00,26,71,0.4542966851719704
2023-01-02 02:30:00,44,3,0.6157819243954937
2023-01-02 02:35:00,39,83,0.27667479026407216
2023-01-02 02:40:00,13,7,0.9720723688496588
2023-01-02 02:45:00,14,23,0.4513243552901183
2023-01-02 02:50:00,25,40,0.18594068580497058
2023-01-02 02:55:00,17,55,0.15900351409961344
2023-01-02 03:00:00,16,89,0.2776833134036023
2023-01-02 03:05:00,28,27,0.7726735808321616
2023-01-02 03:10:00,40,33,0.3079694112962613
2023-01-02 03:15:00,41,71,0.08234813337133795
2023-01-02 03:20:00,18,3,0.44702425361932385
2023-01-02 03:25:00,4,17,0.21430590999400267
2023-01-02 03:30:00,40,33,0.920923945100427
2023-01-02 03:35:00,17,27,0.37297757460926284
2023-01-02 03:40:00,33,37,0.315172637938954
2023-01-02 03:45:00,39,68,0.44833352076959765
2023-01-02 03:50:00,24,28,0.02871541691070223
2023-01-02 03:55:00,19,35,0.5309661289751827
2023-01-02 04:00:00,42,42,0.9867799641289225
2023-01-02 04:05:00,46,5,0.3431441359143069
2023-01-02 04:10:00,34,93,0.9351451938283202
2023-01-02 04:15:00,30,51,0.12182764539430113
2023-01-02 04:20:00,49,94,0.5899774903112913
2023-01-02 04:25:00,31,38,0.16945057652177942
2023-01-02 04:30:00,2,13,0.8791903840102046
2023-01-02 04:35:00,41,44,0.7248916630766125
2023-01-02 04:40:00,15,89,0.875061347595035
2023-01-02 04:45:00,46,89,0.6924049794487044
2023-01-02 04:50:00,49,44,0.6724568770534514
2023-01-02 04:55:00,10,9,0.5285782871673722
2023-01-02 05:00:00,6,6,0.5455862888799261
2023-01-02 05:05:00,33,15,0.7829782302737316
2023-01-02 05:10:00,23,13,0.5727609104766783
2023-01-02 05:15:00,42,25,0.43284251991644174
2023-01-02 05:20:00,5,41,0.7075866672523109
2023-01-02 05:25:00,40,64,0.9639762876928807
2023-01-02 05:30:00,31,50,0.9096022203194983
2023-01-02 05:35:00,14,93,0.3253935626155452
2023-01-02 05:40:00,6,62,0.3869008444634525
2023-01-02 05:45:00,33,86,0.9574848651463556
2023-01-02 05:50:00,45,1,0.232852055923913
2023-01-02 05:55:00,32,3,0.1277817540066758
2023-01-02 06:00:00,12,89,0.47644539121741436
2023-01-02 06:05:00,39,61,0.44594769761797226
2023-01-02 06:10:00,45,42,0.5478310238413289
2023-01-02 06:15:00,22,45,0.031961746703507266
2023-01-02 06:20:00,14,13,0.20635230442186625
2023-01-02 06:25:00,35,77,0.8026432198823453
2023-01-02 06:30:00,24,42,0.3603868522127617
2023-01-02 06:35:00,35,0,0.9165544883332994
2023-01-02 06:40:00,15,27,0.5688345099496582
2023-01-02 06:45:00,13,83,0.021269361771845352
2023-01-02 06:50:00,40,18,0.9781647375249545
2023-01-02 06:55:00,46,66,0.31704139909996076
2023-01-02 07:00:00,21,96,0.3689368204691884
2023-01-02 07:05:00,3,61,0.9106436068552353
2023-01-02 07:10:00,8,99,0.8780114216028084
2023-01-02 07:15:00,14,77,0.6850225005037682
2023-01-02 07:20:00,50,7,0.010227126133280362
2023-01-02 07:25:00,44,83,0.00358635440600108
2023-01-02 07:30:00,43,59,0.17824745262955788
2023-01-02 07:35:00,10,55,0.7625279699916222
2023-01-02 07:40:00,33,57,0.8349548016154329
2023-01-02 07:45:00,8,43,0.22479609542524093
2023-01-02 07:50:00,4,48,0.07869809163547314
2023-01-02 07:55:00,9,85,0.4268356632147071
2023-01-02 08:00:00,1,89,0.9289030835688493
2023-01-02 08:05:00,23,98,0.5244887303466375
2023-01-02 08:10:00,13,47,0.7329485203067976
2023-01-02 08:15:00,29,77,0.7085260869874612
2023-01-02 08:20:00,44,22,0.8541597874837642
2023-01-02 08:25:00,30,49,0.984211693870675
2023-01-02 08:30:00,39,50,0.9802983346989455
2023-01-02 08:35:00,23,68,0.5400387148215033
2023-01-02 08:40:00,21,0,0.3334868522299004
2023-01-02 08:45:00,39,89,0.7881641488882078
2023-01-02 08:50:00,13,14,0.702568249756149
2023-01-02 08:55:00,31,50,0.7836966642339377
2023-01-02 09:00:00,13,75,0.29998614297794535
2023-01-02 09:05:00,26,84,0.5831347303636503
2023-01-02 09:10:00,49,16,0.18520171480168968
2023-01-02 09:15:00,24,72,0.21950859021821567
2023-01-02 09:20:00,25,0,0.3692221511129674
2023-01-02 09:25:00,47,94,0.7105170711300268
2023-01-02 09:30:00,4,80,0.3044971500784266
2023-01-02 09:35:00,21,83,0.3285076178606703
2023-01-02 09:40:00,7,52,0.7991303923969927
2023-01-02 09:45:00,6,3,0.9133255191389084
2023-01-02 09:50:00,6,24,0.8399921901493145
2023-01-02 09:55:00,43,97,0.18481182936954776
2023-01-02 10:00:00,39,6,0.45773377205697674
2023-01-02 10:05:00,31,62,0.703179447800058
2023-01-02 10:10:00,9,90,0.7121723857102706
2023-01-02 10:15:00,2,1,0.3968389589571487
2023-01-02 10:20:00,21,44,0.4205319676228062
2023-01-02 10:25:00,7,4,0.5773237705091835
2023-01-02 10:30:00,1,67,0.6779909776359876
2023-01-02 10:35:00,7,66,0.07345851905275802
2023-01-02 10:40:00,9,24,0.6447180677875007
2023-01-02 10:45:00,25,48,0.5122509323828099
2023-01-02 10:50:00,48,25,0.03799511674931333
2023-01-02 10:55:00,13,90,0.05959619311863984
2023-01-02 11:00:00,31,43,0.19938023098892255
2023-01-02 11:05:00,6,32,0.3555801076544246
2023-01-02 11:10:00,46,60,0.7607838983233508
2023-01-02 11:15:00,14,8,0.3147551120595464
2023-01-02 11:20:00,49,34,0.7634029774197882
2023-01-02 11:25:00,30,7,0.49781386948100614
2023-01-02 11:30:00,22,12,0.2093185661548671
2023-01-02 11:35:00,4,67,0.7769867896083417
2023-01-02 11:40:00,29,40,0.722198966303288
2023-01-02 11:45:00,2,4,0.036024481755592586
2023-01-02 11:50:00,30,13,0.73494287331851
2023-01-02 11:55:00,24,75,0.6685681562484106
2023-01-02 12:00:00,16,19,0.37549048120847694
2023-01-02 12:05:00,25,4,0.629379512426174
2023-01-02 12:10:00,1,88,0.15155896423802362
2023-01-02 12:15:00,12,12,0.5877268483564005
2023-01-02 12:20:00,39,22,0.17265317125556778
2023-01-02 12:25:00,16,41,0.11283692138036627
2023-01-02 12:30:00,27,44,0.20079201183181405
2023-01-02 12:35:00,29,36,0.12137569077361798
2023-01-02 12:40:00,29,62,0.1237334636591303
2023-01-02 12:45:00,4,55,0.8832780291195943
2023-01-02 12:50:00,38,30,0.899101681669214
2023-01-02 12:55:00,44,37,0.7340722760962769
2023-01-02 13:00:00,32,90,0.782269576746081
2023-01-02 13:05:00,48,73,0.3600783969897957
2023-01-02 13:10:00,45,45,0.5439991490367639
2023-01-02 13:15:00,44,59,0.8147173594812352
2023-01-02 13:20:00,41,65,0.4891275168039749
2023-01-02 13:25:00,4,83,0.7369571474184642
2023-01-02 13:30:00,34,27,0.42341410340368624
2023-01-02 13:35:00,34,78,0.3462430828165005
2023-01-02 13:40:00,2,34,0.8468736255143298
2023-01-02 13:45:00,28,55,0.33265460880548503
2023-01-02 13:50:00,47,0,0.47560381367922766
2023-01-02 13:55:00,1,87,0.10813370199001204
2023-01-02 14:00:00,23,28,0.5098957902870583
2023-01-02 14:05:00,38,42,0.6057070533969464
2023-01-02 14:10:00,37,54,0.39065658318200414
2023-01-02 14:15:00,19,89,0.6467009296652316
2023-01-02 14:20:00,27,82,0.4413349350606899
2023-01-02 14:25:00,43,33,0.4262903208837885
2023-01-02 14:30:00,12,19,0.4226488506455436
2023-01-02 14:35:00,1,64,0.8595714098803666
2023-01-02 14:40:00,13,79,0.7276843642879288
2023-01-02 14:45:00,47,40,0.4566661537030562
2023-01-02 14:50:00,1,76,0.6387124232975452
2023-01-02 14:55:00,45,87,0.8237155290479323
2023-01-02 15:00:00,10,87,0.45597455571633305
2023-01-02 15:05:00,14,24,0.8443115659031407
2023-01-02 15:10:00,40,98,0.17711833771137042
2023-01-02 15:15:00,22,30,0.5929323698669137
2023-01-02 15:20:00,46,38,0.36008429649360707
2023-01-02 15:25:00,37,80,0.09927184141777212
2023-01-02 15:30:00,20,44,0.8917435899713779
2023-01-02 15:35:00,47,48,0.48962666490716134
2023-01-02 15:40:00,28,62,0.540505623189148
2023-01-02 15:45:00,12,56,0.5175417699424975
2023-01-02 15:50:00,16,77,0.54274141059997
2023-01-02 15:55:00,1,91,0.5859125661301614
2023-01-02 16:00:00,18,21,0.8715435329163194
2023-01-02 16:05:00,4,7,0.9477452068225908
2023-01-02 16:10:00,6,0,0.6193815265760079
2023-01-02 16:15:00,49,55,0.3759514860149754
2023-01-02 16:20:00,44,10,0.515020892808493
2023-01-02 16:25:00,35,58,0.702903526899544
2023-01-02 16:30:00,12,28,0.5291634707049809
2023-01-02 16:35:00,27,78,0.26058946594677035
2023-01-02 16:40:00,29,72,0.6069598042721157
2023-01-02 16:45:00,43,16,0.8888008330085913
2023-01-02 16:50:00,17,26,0.10654366505960766
2023-01-02 16:55:00,37,82,0.0709003461392046
2023-01-02 17:00:00,40,98,0.9750581925120816
2023-01-02 17:05:00,27,66,0.8033225766896108
2023-01-02 17:10:00,6,41,0.41254251801626274
2023-01-02 17:15:00,36,53,0.028844314954258765
2023-01-02 17:20:00,45,39,0.93362752774597
2023-01-02 17:25:00,7,82,0.7942166656395374
2023-01-02 17:30:00,43,86,0.6074372339821723
2023-01-02 17:35:00,20,62,0.792260987968799
2023-01-02 17:40:00,10,70,0.6284457827127233
2023-01-02 17:45:00,15,7,0.6737661764602154
2023-01-02 17:50:00,15,68,0.9045958454874494
2023-01-02 17:55:00,23,92,0.4066483448245677
2023-01-02 18:00:00,10,56,0.5281594010359878
2023-01-02 18:05:00,4,92,0.7810937974376383
2023-01-02 18:10:00,33,62,0.2708849246585072
2023-01-02 18:15:00,12,28,0.6014507850656684
2023-01-02 18:20:00,9,34,0.349938222342675
2023-01-02 18:25:00,27,52,0.050764273598653875
2023-01-02 18:30:00,11,22,0.15462054386776425
2023-01-02 18:35:00,32,11,0.11346616543915922
2023-01-02 18:40:00,15,16,0.5488838999253461
2023-01-02 18:45:00,7,58,0.11989983486586708
2023-01-02 18:50:00,26,78,0.5426743026771915
2023-01-02 18:55:00,8,82,0.7339200309875241
2023-01-02 19:00:00,5,86,0.6320885338682897
2023-01-02 19:05:00,2,18,0.7490939151075775
2023-01-02 19:10:00,2,53,0.4914255638997491
2023-01-02 19:15:00,10,28,0.738157424016017
2023-01-02 19:20:00,17,80,0.7915441960015522
2023-01-02 19:25:00,13,42,0.25081550500732797
2023-01-02 19:30:00,9,4,0.8564715730028551
2023-01-02 19:35:00,16,98,0.9362935089249814
2023-01-02 19:40:00,7,37,0.7312832501702008
2023-01-02 19:45:00,12,10,0.9712907108604253
2023-01-02 19:50:00,4,21,0.06472241505447385
2023-01-02 19:55:00,31,65,0.15018374782785893
2023-01-02 20:00:00,32,12,0.9028190305067052
2023-01-02 20:05:00,36,25,0.030884890164835643
2023-01-02 20:10:00,3,36,0.5880506907725108
2023-01-02 20:15:00,41,50,0.26876678080222094
2023-01-02 20:20:00,7,32,0.4550766948720345
2023-01-02 20:25:00,2,55,0.3863156420947138
2023-01-02 20:30:00,11,85,0.18825267088357578
2023-01-02 20:35:00,50,60,0.5858071505622165
2023-01-02 20:40:00,7,6,0.20255287449543813
