timestamp,route_id,latitude,longitude,mode
2023-01-02 03:00:00,1,35.68350499783536,-90.69229084177675,pedestrian
2023-01-02 03:05:00,8,42.33973269169657,-79.6496226031066,public_transit
2023-01-02 03:10:00,7,35.991174034604114,-113.27123846857087,pedestrian
2023-01-02 03:15:00,18,42.64267388227639,-119.10291893823728,vehicle
2023-01-02 03:20:00,5,36.908580878822626,-117.16926622557327,vehicle
2023-01-02 03:25:00,15,37.47367251678847,-118.46682328791664,vehicle
2023-01-02 03:30:00,7,44.178897556049726,-85.00525600361544,vehicle
2023-01-02 03:35:00,10,39.71567664481442,-107.75144564815075,vehicle
2023-01-02 03:40:00,16,36.25242526204802,-77.12889457386453,vehicle
2023-01-02 03:45:00,2,44.05081549519586,-75.85624913899619,public_transit
2023-01-02 03:50:00,18,39.52397019221149,-102.19565134398051,public_transit
2023-01-02 03:55:00,15,36.3055132864546,-110.25873218513803,pedestrian
2023-01-02 04:00:00,19,38.908229715323095,-95.05940126173867,vehicle
2023-01-02 04:05:00,20,40.8932925305663,-79.20958149579064,vehicle
2023-01-02 04:10:00,14,38.6234202921337,-85.75540131151722,public_transit
2023-01-02 04:15:00,2,44.24326558161135,-118.71288718069293,pedestrian
2023-01-02 04:20:00,18,37.696838237127515,-119.64247236007138,pedestrian
2023-01-02 04:25:00,9,36.75825415548771,-114.30982359344672,pedestrian
2023-01-02 04:30:00,1,37.209511716375545,-103.16130969546859,vehicle
2023-01-02 04:35:00,16,35.83749946599497,-93.15588949237106,vehicle
2023-01-02 04:40:00,12,39.52296134158831,-79.1207528307082,pedestrian
2023-01-02 04:45:00,12,43.783339279746926,-112.86036189940515,vehicle
2023-01-02 04:50:00,19,38.053396054787264,-112.37604916480186,vehicle
2023-01-02 04:55:00,10,37.583376184944925,-76.81848021682151,vehicle
2023-01-02 05:00:00,20,43.37384664247467,-73.7987537819559,vehicle
2023-01-02 05:05:00,5,38.05994855430931,-92.43552989221737,pedestrian
2023-01-02 05:10:00,3,39.76891979555022,-80.75536984486763,pedestrian
2023-01-02 05:15:00,9,35.31238096968027,-102.86644410393828,public_transit
2023-01-02 05:20:00,15,37.87071748553875,-72.68665594712695,vehicle
2023-01-02 05:25:00,14,36.30559970059824,-74.7559774005596,vehicle
2023-01-02 05:30:00,11,36.05846111972504,-77.51975272192675,vehicle
2023-01-02 05:35:00,13,39.314173993196185,-119.3509205417355,public_transit
2023-01-02 05:40:00,7,37.77332389912053,-93.83509578273215,public_transit
2023-01-02 05:45:00,2,36.66446764099921,-118.66690988788359,public_transit
2023-01-02 05:50:00,3,40.114852702702834,-86.12772230781145,public_transit
2023-01-02 05:55:00,20,42.84043982944549,-110.82781848532713,vehicle
2023-01-02 06:00:00,8,42.34859149954617,-88.02600195183112,vehicle
2023-01-02 06:05:00,1,37.50762932382615,-115.10207028927061,vehicle
2023-01-02 06:10:00,4,37.631346468390724,-82.16919251942966,public_transit
2023-01-02 06:15:00,13,42.31901814258606,-83.67760051188148,pedestrian
2023-01-02 06:20:00,14,40.57168526535654,-119.76950582544511,pedestrian
2023-01-02 06:25:00,9,42.4241649462679,-80.39734152059106,vehicle
2023-01-02 06:30:00,3,35.01365364838952,-111.81063378638841,pedestrian
2023-01-02 06:35:00,14,35.87138119861967,-114.53549313499465,public_transit
2023-01-02 06:40:00,4,43.01970064625415,-94.98763969336574,public_transit
2023-01-02 06:45:00,17,43.51118790775887,-90.49543906633407,vehicle
2023-01-02 06:50:00,15,38.43440178241785,-114.84470953388565,pedestrian
2023-01-02 06:55:00,12,44.583348589572815,-104.76257132643539,vehicle
2023-01-02 07:00:00,14,38.01569432621455,-99.6102548867278,public_transit
2023-01-02 07:05:00,19,43.9028324018547,-72.81919908998262,pedestrian
